          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             8.50000             0.80000            16.66262             1.56776             2.45788                 522             0.01593                   0                   1
                   3                  10               32768             1.00000             8.60000             0.20000            22.05040             3.71485            13.80014                3541             0.10806                   0                   1
                   3                  10               32768             1.00000             8.60000             0.30000            16.90808             2.09780             4.40076                2041             0.06229                   0                   1
                   3                  10               32768             1.00000             8.60000             0.40000            15.32967             0.79968             0.63949                1343             0.04099                   0                   1
                   3                  10               32768             1.00000             8.60000             0.60000            15.09679             0.82137             0.67465                 757             0.02310                   0                   1
                   3                  10               32768             1.00000             8.60000             0.70000            16.19285             1.20999             1.46407                 599             0.01828                   0                   1
                   3                  10               32768             1.00000             8.60000             0.80000            16.40841             1.58970             2.52713                 517             0.01578                   0                   1
                   3                  10               32768             1.00000             8.70000             0.20000            21.66677             3.92097            15.37404                3423             0.10446                   0                   1
                   3                  10               32768             1.00000             8.70000             0.30000            16.73266             1.83742             3.37610                1892             0.05774                   0                   1
                   3                  10               32768             1.00000             8.70000             0.40000            15.16230             0.75359             0.56790                1273             0.03885                   0                   1
                   3                  10               32768             1.00000             8.70000             0.60000            15.04102             0.66253             0.43894                 762             0.02325                   0                   1
                   3                  10               32768             1.00000             8.70000             0.70000            15.89655             1.06283             1.12960                 593             0.01810                   0                   1
                   3                  10               32768             1.00000             8.70000             0.80000            16.11663             2.12247             4.50487                 513             0.01566                   0                   1
                   3                  10               32768             1.00000             8.80000             0.20000            21.51151             3.61754            13.08662                3210             0.09796                   0                   1
                   3                  10               32768             1.00000             8.80000             0.30000            17.08412             2.12760             4.52667                1884             0.05750                   0                   1
                   3                  10               32768             1.00000             8.80000             0.40000            15.45723             0.83413             0.69577                1311             0.04001                   0                   1
                   3                  10               32768             1.00000             8.80000             0.60000            15.33928             0.67559             0.45642                 692             0.02112                   0                   1
                   3                  10               32768             1.00000             8.80000             0.70000            15.86911             1.20841             1.46026                 553             0.01688                   0                   1
                   3                  10               32768             1.00000             8.80000             0.80000            16.39521             1.88140             3.53966                 462             0.01410                   0                   1
                   3                  10               32768             1.00000             8.90000             0.20000            22.01785             3.68932            13.61107                3205             0.09781                   0                   1
                   3                  10               32768             1.00000             8.90000             0.30000            16.86261             1.82966             3.34765                1824             0.05566                   0                   1
                   3                  10               32768             1.00000             8.90000             0.40000            15.55905             0.84850             0.71995                1275             0.03891                   0                   1
                   3                  10               32768             1.00000             8.90000             0.60000            15.22038             0.71777             0.51520                 674             0.02057                   0                   1
                   3                  10               32768             1.00000             8.90000             0.70000            15.85396             1.15500             1.33404                 534             0.01630                   0                   1
                   3                  10               32768             1.00000             8.90000             0.80000            15.94190             1.97644             3.90632                 476             0.01453                   0                   1
                   3                  10               32768             1.00000             9.00000             0.20000            21.96881             4.10488            16.85001                3148             0.09607                   0                   1
                   3                  10               32768             1.00000             9.00000             0.30000            17.14227             2.06479             4.26335                1803             0.05502                   0                   1
                   3                  10               32768             1.00000             9.00000             0.40000            15.33147             0.84796             0.71904                1147             0.03500                   0                   1
                   3                  10               32768             1.00000             9.00000             0.60000            15.18943             0.75209             0.56563                 657             0.02005                   0                   1
                   3                  10               32768             1.00000             9.00000             0.70000            15.79411             1.25397             1.57244                 532             0.01624                   0                   1
                   3                  10               32768             1.00000             9.00000             0.80000            16.14730             2.20239             4.85052                 443             0.01352                   0                   1
                   3                  10               32768             1.00000             9.10000             0.20000            21.79743             3.93250            15.46457                3064             0.09351                   0                   1
                   3                  10               32768             1.00000             9.10000             0.30000            16.98061             1.79918             3.23704                1716             0.05237                   0                   1
                   3                  10               32768             1.00000             9.10000             0.40000            15.23617             0.74171             0.55013                1088             0.03320                   0                   1
                   3                  10               32768             1.00000             9.10000             0.60000            15.25679             0.68001             0.46241                 617             0.01883                   0                   1
                   3                  10               32768             1.00000             9.10000             0.70000            15.64456             1.19972             1.43933                 503             0.01535                   0                   1
                   3                  10               32768             1.00000             9.10000             0.80000            16.10144             2.40162             5.76779                 433             0.01321                   0                   1
                   3                  10               32768             1.00000             9.20000             0.20000            21.21288             3.96560            15.72597                2914             0.08893                   0                   1
                   3                  10               32768             1.00000             9.20000             0.30000            16.81859             2.03178             4.12812                1633             0.04984                   0                   1
                   3                  10               32768             1.00000             9.20000             0.40000            15.23009             0.68925             0.47506                1056             0.03223                   0                   1
                   3                  10               32768             1.00000             9.20000             0.60000            15.13314             0.61629             0.37981                 630             0.01923                   0                   1
                   3                  10               32768             1.00000             9.20000             0.70000            15.56944             1.22651             1.50433                 504             0.01538                   0                   1
                   3                  10               32768             1.00000             9.20000             0.80000            16.25375             2.44913             5.99824                 421             0.01285                   0                   1
                   3                  10               32768             1.00000             9.30000             0.20000            21.20044             3.68955            13.61277                2846             0.08685                   0                   1
                   3                  10               32768             1.00000             9.30000             0.30000            16.99331             2.02848             4.11472                1643             0.05014                   0                   1
                   3                  10               32768             1.00000             9.30000             0.40000            15.31097             0.72066             0.51934                1055             0.03220                   0                   1
                   3                  10               32768             1.00000             9.30000             0.60000            15.24421             0.55499             0.30801                 569             0.01736                   0                   1
                   3                  10               32768             1.00000             9.30000             0.70000            15.38965             1.54742             2.39452                 498             0.01520                   0                   1
                   3                  10               32768             1.00000             9.30000             0.80000            16.01569             2.36600             5.59796                 414             0.01263                   0                   1
                   3                  10               32768             1.00000             9.40000             0.20000            21.53880             3.98569            15.88573                2797             0.08536                   0                   1
                   3                  10               32768             1.00000             9.40000             0.30000            16.98458             2.03112             4.12546                1530             0.04669                   0                   1
                   3                  10               32768             1.00000             9.40000             0.40000            15.34572             0.84286             0.71042                1034             0.03156                   0                   1
                   3                  10               32768             1.00000             9.40000             0.60000            15.22300             0.60840             0.37015                 567             0.01730                   0                   1
                   3                  10               32768             1.00000             9.40000             0.70000            15.23066             1.59165             2.53336                 500             0.01526                   0                   1
                   3                  10               32768             1.00000             9.40000             0.80000            16.44245             2.14681             4.60880                 398             0.01215                   0                   1
                   3                  10               32768             1.00000             9.50000             0.20000            21.25778             3.98982            15.91868                2667             0.08139                   0                   1
                   3                  10               32768             1.00000             9.50000             0.30000            16.38686             1.79860             3.23495                1408             0.04297                   0                   1
                   3                  10               32768             1.00000             9.50000             0.40000            15.57121             0.82485             0.68039                1047             0.03195                   0                   1
                   3                  10               32768             1.00000             9.50000             0.60000            15.22589             0.65256             0.42583                 567             0.01730                   0                   1
                   3                  10               32768             1.00000             9.50000             0.70000            15.27411             1.61534             2.60933                 488             0.01489                   0                   1
                   3                  10               32768             1.00000             9.50000             0.80000            17.09629             1.94140             3.76904                 367             0.01120                   0                   1
                   3                  10               32768             1.00000             9.60000             0.20000            22.04305             4.20978            17.72228                2714             0.08282                   0                   1
                   3                  10               32768             1.00000             9.60000             0.30000            16.64804             2.06351             4.25807                1439             0.04391                   0                   1
                   3                  10               32768             1.00000             9.60000             0.40000            15.33958             0.89181             0.79532                 988             0.03015                   0                   1
                   3                  10               32768             1.00000             9.60000             0.60000            15.13448             0.64038             0.41009                 560             0.01709                   0                   1
                   3                  10               32768             1.00000             9.60000             0.70000            15.34979             1.62706             2.64734                 454             0.01385                   0                   1
                   3                  10               32768             1.00000             9.60000             0.80000            17.11841             2.25518             5.08586                 349             0.01065                   0                   1
                   3                  10               32768             1.00000             9.70000             0.20000            20.95172             3.98967            15.91747                2473             0.07547                   0                   1
                   3                  10               32768             1.00000             9.70000             0.30000            16.85933             1.93933             3.76100                1520             0.04639                   0                   1
                   3                  10               32768             1.00000             9.70000             0.40000            15.13204             0.82607             0.68239                 886             0.02704                   0                   1
                   3                  10               32768             1.00000             9.70000             0.60000            15.09766             0.69189             0.47871                 547             0.01669                   0                   1
                   3                  10               32768             1.00000             9.70000             0.70000            15.64674             1.53940             2.36974                 423             0.01291                   0                   1
                   3                  10               32768             1.00000             9.70000             0.80000            17.15185             2.51425             6.32145                 335             0.01022                   0                   1
                   3                  10               32768             1.00000             9.80000             0.20000            21.57830             4.35499            18.96593                2525             0.07706                   0                   1
                   3                  10               32768             1.00000             9.80000             0.30000            16.63224             1.77382             3.14645                1430             0.04364                   0                   1
                   3                  10               32768             1.00000             9.80000             0.40000            15.38180             0.86170             0.74252                 900             0.02747                   0                   1
                   3                  10               32768             1.00000             9.80000             0.60000            15.10583             0.66238             0.43875                 531             0.01620                   0                   1
                   3                  10               32768             1.00000             9.80000             0.70000            15.58556             1.60320             2.57026                 422             0.01288                   0                   1
                   3                  10               32768             1.00000             9.80000             0.80000            17.44258             2.60586             6.79051                 330             0.01007                   0                   1
                   3                  10               32768             1.00000             9.90000             0.20000            21.27809             3.99821            15.98566                2422             0.07391                   0                   1
                   3                  10               32768             1.00000             9.90000             0.30000            17.05243             1.83496             3.36707                1408             0.04297                   0                   1
                   3                  10               32768             1.00000             9.90000             0.40000            15.41120             0.77659             0.60310                 871             0.02658                   0                   1
                   3                  10               32768             1.00000             9.90000             0.60000            15.01193             0.69110             0.47762                 499             0.01523                   0                   1
                   3                  10               32768             1.00000             9.90000             0.70000            15.77648             1.68171             2.82815                 419             0.01279                   0                   1
                   3                  10               32768             1.00000             9.90000             0.80000            16.79563             2.35361             5.53946                 348             0.01062                   0                   1
                   3                  10               32768             1.00000            10.00000             0.20000            21.60392             4.01159            16.09282                2372             0.07239                   0                   1
                   3                  10               32768             1.00000            10.00000             0.30000            16.83934             1.95472             3.82093                1293             0.03946                   0                   1
                   3                  10               32768             1.00000            10.00000             0.40000            15.42295             0.73543             0.54085                 866             0.02643                   0                   1
                   3                  10               32768             1.00000            10.00000             0.60000            15.11019             0.78358             0.61399                 491             0.01498                   0                   1
                   3                  10               32768             1.00000            10.00000             0.70000            16.24869             1.90658             3.63506                 371             0.01132                   0                   1
                   3                  10               32768             1.00000            10.00000             0.80000            16.17888             2.00609             4.02440                 359             0.01096                   0                   1
